Tran1,,,,,,,
Transcript Cut: 15 Utterances,,,,,,,
TRANSCRIPT INFORMATION,,,,,,,
Speaker: Child,,,,,,,
Sample Date: ,,,,,,,
Current Age: ,,,,,,,
Context: ,,,,,,,
Location:,,,,DATABASE INFORMATION,,,
Database: AU-USA Persuasion,,,,,,,
15 database samples,,,,,,,
Context: Persuasion,,,,,,,
Location: Australia,,,,,,,
SD Interval: 1.0,,,,,,,
STANDARD MEASURES REPORT,,,,,,,
Compared to 15 Samples Matched by Age,,,,,,,
LANGUAGE MEASURE,Child,,,DATABASE,,,
,Score,+/-SD,,Mean,Min,Max,SD
,,,,,,,
        Current Age (),---,,,15.46,15,15.83,0.26
TRANSCRIPT LENGTH,,,,,,,
        Total Utterances,0 **,-2.5,,22.67,11,38,9.07
        C&I Verbal Utts,0 **,-2.3,,21.47,11,37,9.33
        All Words Including Mazes,0 **,-3.18,,405.2,183,622,127.53
        Elapsed Time,---,,,3.09,1.18,5.27,0.91
INTELLIGIBILITY,,,,,,,
        % Intelligible Utterances,0.0% **,-13.3,,95.01,75,100,7.14
        % Intelligible Words,0.0% **,-162.97,,99.65,97.63,100,0.61
SYNTAX/MORPHOLOGY,,,,,,,
        MLU in Words,0.00 **,-3.73,,17.53,9.54,26.81,4.69
        MLU in Morphemes,0.00 **,-3.75,,19.35,10.68,29.44,5.16
        % Utterances with Verbs,0.0% **,-21.01,,96.33,85.71,100,4.58
        Mean Verbs per Utterance,0.00 **,-3.28,,3.31,1.82,5.69,1.01
SEMANTICS,,,,,,,
        Number Total Words (NTW),0 **,-2.86,,354.27,153,585,123.66
        Number Different Words (NDW),0 **,-3.74,,140.8,83,216,37.66
        Moving-Average NTW,---,,,0,0,0,0
        Moving-Average NDW,---,,,0,0,0,0
        Moving-Average Type-Token Ratio (TTR),---,,,,,,
DISCOURSE,,,,,,,
        Mean Turn Length (utterances),0.00 *,-1.25,,12.58,2,34,10.07
        Mean Turn Length (words),0.00 *,-1.18,,219.39,36.5,585,186.11
        % Responses to Questions,---,,,18.33,0,40,21.34
        % Responses to Intonation Prompts,---,,,,,,
        % Utts with Overlapping Speech,0.00%,-0.61,,2.07,0,9.38,3.4
        % Utts Interrupted Other Speaker,0.00%,0,,0,0,0,0
VERBAL FACILITY,,,,,,,
        Words per Minute,---,,,132.47,87.43,164.27,23.29
        Pause Time as % of Total Time,---,,,6.65,0,39.73,11.24
        Maze Words as % of Total Words,0.0% *,-1.59,,9.06,2.45,23.67,5.69
        % Abandoned Utterances,0.00%,-0.48,,1.28,0,6.67,2.65
ERRORS,,,,,,,
        % Utterances with Errors,0.0% *,-1.76,,17.94,0,36.36,10.2
        % Word Errors,0.0% *,-1.67,,1.18,0,2.52,0.71
,,,,,,,
* At least 1 SD (** 2 SD) from the database mean,,,,,,,
Italicized measures count occurrences and can be significantly affected by the different sample lengths.,,,,,,,
Measures based on C&I Verbal Utts: Syntax/Morphology and Semantics sections,,,,,,,
All other measures based on total utterances,,,,,,,
Database selection criteria: Age 15;0 - 15;11,,,,,,,
