Tran1,,,,,,,
Transcript Cut: 15 Utterances,,,,,,,
TRANSCRIPT INFORMATION,,,,,,,
Speaker: Child,,,,,,,
Sample Date: ,,,,,,,
Current Age: ,,,,,,,
Context: ,,,,DATABASE INFORMATION,,,
Database: Bilingual English Story Retell,,,,,,,
346 database samples,,,,,,,
Context: Narration (FWAY),,,,,,,
SD Interval: 1.0,,,,,,,
STANDARD MEASURES REPORT,,,,,,,
Compared to 346 Samples Matched by Age,,,,,,,
LANGUAGE MEASURE,Child,,,DATABASE,,,
,Score,+/-SD,,Mean,Min,Max,SD
,,,,,,,
        Current Age (),---,,,5.76,5.5,6,0.17
TRANSCRIPT LENGTH,,,,,,,
        Total Utterances,0 **,-2.93,,33.66,4,85,11.5
        C&I Verbal Utts,0 **,-2.34,,27.24,1,77,11.64
        All Words Including Mazes,0 **,-2.2,,222.57,22,605,101.33
        Elapsed Time,---,,,3.4,0.48,8.37,1.34
INTELLIGIBILITY,,,,,,,
        % Intelligible Utterances,0.0% **,-6.19,,88.3,19.44,100,14.27
        % Intelligible Words,0.0% **,-24.46,,97.34,72.41,100,3.98
SYNTAX/MORPHOLOGY,,,,,,,
        MLU in Words,0.00 **,-4.83,,5.76,1.65,9.03,1.19
        MLU in Morphemes,0.00 **,-4.83,,6.13,1.65,9.5,1.27
        % Utterances with Verbs,0.0% **,-5.58,,83.96,8.7,100,15.06
        Mean Verbs per Utterance,0.00 **,-4.22,,1.02,0.09,1.65,0.24
SEMANTICS,,,,,,,
        Number Total Words (NTW),0 *,-1.9,,162.99,9,500,85.66
        Number Different Words (NDW),0 **,-2.39,,57.3,7,130,24.02
        Moving-Average NTW,---,,,0,0,0,0
        Moving-Average NDW,---,,,0,0,0,0
        Moving-Average Type-Token Ratio (TTR),---,,,,,,
DISCOURSE,,,,,,,
        Mean Turn Length (utterances),0.00 *,-1.01,,14.17,1,85,14.06
        Mean Turn Length (words),0,-0.94,,82.23,2.18,484,87.66
        % Responses to Questions,---,,,79.37,0,100,31.52
        % Responses to Intonation Prompts,---,,,78.32,0,100,36.38
        % Utts with Overlapping Speech,0.00%,-0.54,,1.91,0,19.23,3.54
        % Utts Interrupted Other Speaker,0.00%,-0.05,,0.01,0,2.86,0.15
VERBAL FACILITY,,,,,,,
        Words per Minute,---,,,67.64,14.87,165.79,24.79
        Pause Time as % of Total Time,---,,,21.67,0,77.05,15.56
        Maze Words as % of Total Words,0.0% *,-1.86,,14.88,0,52.57,7.99
        % Abandoned Utterances,0.00%,-0.86,,6.88,0,50,7.96
ERRORS,,,,,,,
        % Utterances with Errors,0.0% **,-2.75,,46.03,0,92.59,16.76
        % Word Errors,0.0% **,-2.32,,9.4,0,26.74,4.05
,,,,,,,
* At least 1 SD (** 2 SD) from the database mean,,,,,,,
Italicized measures count occurrences and can be significantly affected by the different sample lengths.,,,,,,,
Measures based on C&I Verbal Utts: Syntax/Morphology and Semantics sections,,,,,,,
All other measures based on total utterances,,,,,,,
Database selection criteria: Age 5;6 - 6;0,,,,,,,
