Tran2,,,,,,,
TRANSCRIPT INFORMATION
Speaker: Child
Sample Date: 
Current Age: 6;3
Context: ,,,,DATABASE INFORMATION
Database: Conversation
67 Samples Matched By Age
Context: Conversation
SD Interval: 1.0,,,
STANDARD MEASURES REPORT
Compared to 67 Samples Matched by Age,,,,,,,
LANGUAGE MEASURE,Child,,,DATABASE,,,
,Score,+/-SD,,Mean,Min,Max,SD
,,,,,,,
        Current Age (6;3),6.25 **,-3.42,,6.79,6.50,7.00,0.16
TRANSCRIPT LENGTH,,,,,,,
        Total Utterances,0 *,-1.41,,93.88,19,263,66.69
        C&I Verbal Utts,0 *,-1.40,,87.87,17,246,62.80
        All Words Including Mazes,0 *,-1.45,,563.63,101,1766,389.08
        Elapsed Time,---,,,7.03,1.45,16.62,4.05
INTELLIGIBILITY,,,,,,,
        % Intelligible Utterances,0.0% **,-41.69,,97.28,88.54,100.00,2.33
        % Intelligible Words,0.0% **,-205.20,,99.44,97.81,100.00,0.48
SYNTAX/MORPHOLOGY,,,,,,,
        MLU in Words,0.00 **,-4.83,,5.67,3.53,9.45,1.17
        MLU in Morphemes,0.00 **,-4.79,,6.22,4.02,10.16,1.30
        % Utterances with Verbs,0.0% **,-6.16,,72.40,43.28,96.25,11.75
        Mean Verbs per Utterance,0.00 **,-4.23,,1.08,0.58,1.76,0.25
SEMANTICS,,,,,,,
        Number Total Words (NTW),0 *,-1.43,,483.40,87,1532,337.65
        Number Different Words (NDW),0 **,-2.28,,166.88,44,377,73.35
        Moving-Average NTW,---,,,0.00,0,0,0.00
        Moving-Average NDW,---,,,0.00,0,0,0.00
        Moving-Average Type-Token Ratio (TTR),---,,,,,,
DISCOURSE,,,,,,,
        Mean Turn Length (utterances),0.00 **,-3.26,,2.03,1.21,3.85,0.62
        Mean Turn Length (words),0.00 **,-2.05,,11.77,4.65,28.96,5.73
        % Responses to Questions,---,,,76.67,33.33,100.00,14.97
        % Responses to Intonation Prompts,---,,,94.44,0.00,100.00,23.57
        % Utts with Overlapping Speech,0.0% *,-1.36,,9.28,0.00,30.95,6.85
        % Utts Interrupted Other Speaker,0.0%,-0.58,,0.95,0.00,8.70,1.63
VERBAL FACILITY,,,,,,,
        Words per Minute,---,,,79.36,30.90,133.91,23.73
        Pause Time as % of Total Time,---,,,6.82,0.00,24.92,6.39
        Maze Words as % of Total Words,0.0% **,-2.02,,10.97,1.98,33.61,5.42
        % Abandoned Utterances,0.0% *,-1.06,,2.93,0.00,11.11,2.75
ERRORS,,,,,,,
        % Utterances with Errors,0.0% *,-1.67,,7.66,0.00,21.21,4.59
        Number of Omissions,0,-0.87,,2.40,0,14,2.75
        Number of Error Codes,0 *,-1.05,,5.15,0,24,4.89
,,,,,,,
* At least 1 SD (** 2 SD) from the database mean
Italicized measures count occurrences and can be significantly affected by the different sample lengths.
Calculations based on C&I Verbal Utts: Syntax/Morphology and Semantics sections
Database selection criteria: Age 6;6 - 7;0,,,,,,,
