Tran1,,,,,,,
Transcript Cut: 15 Utterances,,,,,,,
TRANSCRIPT INFORMATION,,,,,,,
Speaker: Child,,,,,,,
Sample Date: 7/19/2001,,,,,,,
Current Age: 3;0,,,,,,,
Context: ,,,,DATABASE INFORMATION,,,
Database: NZ-AU Conversation,,,,,,,
58 database samples,,,,,,,
Context: Conversation,,,,,,,
SD Interval: 1.0,,,,,,,
STANDARD MEASURES REPORT,,,,,,,
Compared to 58 Samples Matched by Age,,,,,,,
LANGUAGE MEASURE,Child,,,DATABASE,,,
,Score,+/-SD,,Mean,Min,Max,SD
,,,,,,,
        Current Age (3;0),3.00 **,-20.35,,6.68,6.5,7,0.18
TRANSCRIPT LENGTH,,,,,,,
        Total Utterances,0 **,-3.52,,95.12,44,158,27.01
        C&I Verbal Utts,0 **,-3.44,,88.22,42,144,25.65
        All Words Including Mazes,0 **,-2.91,,540.59,235,1093,186.02
        Elapsed Time,---,,,8.66,3.48,13.4,2.13
INTELLIGIBILITY,,,,,,,
        % Intelligible Utterances,0.0% **,-28.62,,96.83,83.95,100,3.38
        % Intelligible Words,0.0% **,-92.79,,99.19,94.56,100,1.07
SYNTAX/MORPHOLOGY,,,,,,,
        MLU in Words,0.00 **,-5.75,,5.22,3.8,7.25,0.91
        MLU in Morphemes,0.00 **,-5.98,,5.8,4.12,7.95,0.97
        % Utterances with Verbs,0.0% **,-6.65,,70.77,50.6,92.31,10.64
        Mean Verbs per Utterance,0.00 **,-4.61,,0.98,0.63,1.47,0.21
SEMANTICS,,,,,,,
        Number Total Words (NTW),0 **,-2.98,,458.78,224,942,153.76
        Number Different Words (NDW),0 **,-4.53,,168.97,96,260,37.29
        Moving-Average NTW,---,,,0,0,0,0
        Moving-Average NDW,---,,,0,0,0,0
        Moving-Average Type-Token Ratio (TTR),---,,,,,,
DISCOURSE,,,,,,,
        Mean Turn Length (utterances),0.00 **,-3.41,,1.78,1.12,3.97,0.52
        Mean Turn Length (words),0.00 **,-2.14,,9.25,4.51,27.93,4.32
        % Responses to Questions,---,,,78.04,44.62,97.3,10.88
        % Responses to Intonation Prompts,---,,,92.77,50,100,15.8
        % Utts with Overlapping Speech,0.0% *,-1.03,,3.59,0,15.15,3.48
        % Utts Interrupted Other Speaker,0.00%,-0.58,,0.68,0,4.49,1.17
VERBAL FACILITY,,,,,,,
        Words per Minute,---,,,64.84,29.44,141.98,22.3
        Pause Time as % of Total Time,---,,,3.79,0,21.51,4.98
        Maze Words as % of Total Words,0.0% *,-1.91,,11.36,2.7,25.57,5.94
        % Abandoned Utterances,0.0% *,-1.15,,1.93,0,5.88,1.69
ERRORS,,,,,,,
        % Utterances with Errors,0.0% *,-1.4,,5.37,0,17.11,3.84
        % Word Errors,0.0% *,-1.39,,0.84,0,2.53,0.6
,,,,,,,
* At least 1 SD (** 2 SD) from the database mean,,,,,,,
Italicized measures count occurrences and can be significantly affected by the different sample lengths.,,,,,,,
Measures based on C&I Verbal Utts: Syntax/Morphology and Semantics sections,,,,,,,
All other measures based on total utterances,,,,,,,
Database selection criteria: Age 6;6 - 7;0,,,,,,,
