Tran1,,,,,,,
Transcript Cut: 15 Utterances,,,,,,,
TRANSCRIPT INFORMATION,,,,,,,
Speaker: Child,,,,,,,
Sample Date: 7/19/2001,,,,,,,
Current Age: 3;0,,,,,,,
Context: ,,,,DATABASE INFORMATION,,,
Database: Monolingual Spanish Story Retell,,,,,,,
56 database samples,,,,,,,
Context: Narration (FWAY),,,,,,,
SD Interval: 1.0,,,,,,,
STANDARD MEASURES REPORT,,,,,,,
Compared to 56 Samples Matched by Age,,,,,,,
LANGUAGE MEASURE,Child,,,DATABASE,,,
,Score,+/-SD,,Mean,Min,Max,SD
,,,,,,,
        Current Age (3;0),3.00 **,-22.73,,6.3,6,6.5,0.15
TRANSCRIPT LENGTH,,,,,,,
        Total Utterances,0 **,-3.43,,40.14,20,74,11.7
        C&I Verbal Utts,0 **,-3.02,,34.73,14,72,11.5
        All Words Including Mazes,0 **,-2.92,,246.39,89,461,84.47
        Elapsed Time,---,,,3.59,1.53,8.47,1.26
INTELLIGIBILITY,,,,,,,
        % Intelligible Utterances,0.0% **,-13.32,,94.67,71.43,100,7.11
        % Intelligible Words,0.0% **,-55.65,,98.86,91.23,100,1.78
SYNTAX/MORPHOLOGY,,,,,,,
        MLU in Words,0.00 **,-7.71,,5.94,3.71,7.25,0.77
        MLU in Morphemes,0.00 **,-7.94,,6.11,3.94,7.45,0.77
        % Utterances with Verbs,0.0% **,-7,,59.46,42.11,82.98,8.49
        Mean Verbs per Utterance,0.00 **,-4.34,,0.81,0.42,1.34,0.19
SEMANTICS,,,,,,,
        Number Total Words (NTW),0 **,-2.61,,209.32,63,448,80.26
        Number Different Words (NDW),0 **,-3.92,,80.34,35,132,20.51
        Moving-Average NTW,---,,,0,0,0,0
        Moving-Average NDW,---,,,0,0,0,0
        Moving-Average Type-Token Ratio (TTR),---,,,,,,
DISCOURSE,,,,,,,
        Mean Turn Length (utterances),0.00 *,-1.47,,25.09,2.67,74,17.07
        Mean Turn Length (words),0.00 *,-1.38,,146.15,7.6,461,105.85
        % Responses to Questions,---,,,,,,
        % Responses to Intonation Prompts,---,,,,,,
        % Utts with Overlapping Speech,0.00%,0,,0,0,0,0
        % Utts Interrupted Other Speaker,0.00%,0,,0,0,0,0
VERBAL FACILITY,,,,,,,
        Words per Minute,---,,,71.19,31.05,118.39,19.65
        Pause Time as % of Total Time~,---,,,7.93,1.03,23.84,7.93
        Maze Words as % of Total Words,0.00%,-0.94,,5.96,0,23.9,6.33
        % Abandoned Utterances,0.0% *,-1,,6.74,0,32.56,6.74
ERRORS,,,,,,,
        % Utterances with Errors,0.0% *,-1.25,,9.69,0,38.1,7.72
        % Word Errors,0.0% *,-1.25,,1.85,0,7.89,1.48
,,,,,,,
* At least 1 SD (** 2 SD) from the database mean,,,,,,,
Pause data based on a subset of 10 database samples,,,,,,,
Italicized measures count occurrences and can be significantly affected by the different sample lengths.,,,,,,,
Measures based on C&I Verbal Utts: Syntax/Morphology and Semantics sections,,,,,,,
All other measures based on total utterances,,,,,,,
~ Value Missing For Some Database Records,,,,,,,
Database selection criteria: Age 6;0 - 6;6,,,,,,,
