Tran2,,,,,,,
TRANSCRIPT INFORMATION
Speaker: Child
Sample Date: 
Current Age: 8;3
Context: ,,,,DATABASE INFORMATION
Database: Conversation
9 Samples Matched By Age
Context: Conversation
SD Interval: 1.0,,,
STANDARD MEASURES REPORT
Compared to 9 Samples Matched by Age,,,,,,,
LANGUAGE MEASURE,Child,,,DATABASE,,,
,Score,+/-SD,,Mean,Min,Max,SD
,,,,,,,
        Current Age (8;3),8.25 **,-9.87,,9.62,9.50,9.92,0.14
TRANSCRIPT LENGTH,,,,,,,
        Total Utterances,0 **,-2.37,,66.44,36,117,28.07
        C&I Verbal Utts,0 **,-2.36,,63.11,36,107,26.73
        All Words Including Mazes,0 **,-2.99,,439.00,286,692,146.84
        Elapsed Time,---,,,5.11,3.82,6.55,0.81
INTELLIGIBILITY,,,,,,,
        % Intelligible Utterances,0.0% **,-41.35,,97.16,94.00,100.00,2.35
        % Intelligible Words,0.0% **,-255.01,,99.53,98.84,100.00,0.39
SYNTAX/MORPHOLOGY,,,,,,,
        MLU in Words,0.00 **,-5.67,,6.28,4.60,7.65,1.11
        MLU in Morphemes,0.00 **,-5.57,,7.03,5.13,8.52,1.26
        % Utterances with Verbs,0.0% **,-9.24,,70.73,57.35,80.00,7.66
        Mean Verbs per Utterance,0.00 **,-5.38,,1.16,0.74,1.48,0.22
SEMANTICS,,,,,,,
        Number Total Words (NTW),0 **,-3.26,,377.22,244,568,115.56
        Number Different Words (NDW),0 **,-4.49,,151.44,109,210,33.76
        Moving-Average NTW,---,,,0.00,0,0,0.00
        Moving-Average NDW,---,,,0.00,0,0,0.00
        Moving-Average Type-Token Ratio (TTR),---,,,,,,
DISCOURSE,,,,,,,
        Mean Turn Length (utterances),0.00 **,-5.29,,1.88,1.33,2.39,0.36
        Mean Turn Length (words),0.00 **,-4.19,,11.69,6.29,15.28,2.79
        % Responses to Questions,---,,,76.92,52.63,100.00,14.76
        % Responses to Intonation Prompts,---,,,100.00,100.00,100.00,0.00
        % Utts with Overlapping Speech,0.0% *,-1.21,,9.02,1.79,20.37,7.43
        % Utts Interrupted Other Speaker,0.0%,-0.50,,0.36,0.00,1.85,0.72
VERBAL FACILITY,,,,,,,
        Words per Minute,---,,,85.42,52.48,125.06,21.24
        Pause Time as % of Total Time,---,,,4.35,0.00,12.54,4.11
        Maze Words as % of Total Words,0.0% **,-2.09,,10.56,3.35,16.47,5.06
        % Abandoned Utterances,0.0%,-0.59,,0.91,0.00,4.27,1.55
ERRORS,,,,,,,
        % Utterances with Errors,0.0% *,-1.42,,5.43,0.00,11.11,3.84
        Number of Omissions,0 *,-1.23,,1.89,0,4,1.54
        Number of Error Codes,0,-0.91,,2.22,0,6,2.44
,,,,,,,
* At least 1 SD (** 2 SD) from the database mean
Italicized measures count occurrences and can be significantly affected by the different sample lengths.
Calculations based on C&I Verbal Utts: Syntax/Morphology and Semantics sections
Database selection criteria: Age 9;6 - 10;0,,,,,,,
