Tran2,,,,,,,
TRANSCRIPT INFORMATION
Speaker: Child
Sample Date: 
Current Age: 3;0
Context: ,,,,DATABASE INFORMATION
Database: Narrative Story Retell
23 Samples Matched By Age
Context: Narration (APNF)
SD Interval: 1.0,,,
STANDARD MEASURES REPORT
Compared to 23 Samples Matched by Age,,,,,,,
LANGUAGE MEASURE,Child,,,DATABASE,,,
,Score,+/-SD,,Mean,Min,Max,SD
,,,,,,,
        Current Age (3;0),3.00 **,-15.79,,8.67,7.92,9.00,0.36
TRANSCRIPT LENGTH,,,,,,,
        Total Utterances,0 **,-4.41,,46.96,34,71,10.64
        C&I Verbal Utts,0 **,-4.29,,45.35,31,71,10.56
        All Words Including Mazes,0 **,-4.15,,369.48,211,523,89.07
        Elapsed Time,---,,,4.35,2.13,6.98,1.18
INTELLIGIBILITY,,,,,,,
        % Intelligible Utterances,0.0% **,-47.10,,98.65,94.12,100.00,2.09
        % Intelligible Words,0.0% **,-316.49,,99.80,99.04,100.00,0.32
SYNTAX/MORPHOLOGY,,,,,,,
        MLU in Words,0.00 **,-6.78,,7.03,5.26,9.09,1.04
        MLU in Morphemes,0.00 **,-7.01,,7.93,5.90,10.16,1.13
        % Utterances with Verbs,0.0% **,-22.56,,96.19,85.92,100.00,4.26
        Mean Verbs per Utterance,0.00 **,-6.53,,1.58,1.09,2.03,0.24
SEMANTICS,,,,,,,
        Number Total Words (NTW),0 **,-4.40,,316.00,177,459,71.79
        Number Different Words (NDW),0 **,-6.77,,123.13,91,155,18.18
        Moving-Average NTW,---,,,0.00,0,0,0.00
        Moving-Average NDW,---,,,0.00,0,0,0.00
        Moving-Average Type-Token Ratio (TTR),---,,,,,,
DISCOURSE,,,,,,,
        Mean Turn Length (utterances),0.00 *,-1.61,,24.76,2.33,50.00,15.37
        Mean Turn Length (words),0.00 *,-1.48,,174.38,17.93,389.00,117.45
        % Responses to Questions,---,,,100.00,100.00,100.00,0.00
        % Responses to Intonation Prompts,---,,,100.00,100.00,100.00,0.00
        % Utts with Overlapping Speech,0.0%,-0.38,,0.32,0.00,2.86,0.85
        % Utts Interrupted Other Speaker,0.0%,0.00,,0.00,0.00,0.00,0.00
VERBAL FACILITY,,,,,,,
        Words per Minute,---,,,89.15,51.33,161.75,27.55
        Pause Time as % of Total Time,---,,,15.01,1.14,33.33,10.14
        Maze Words as % of Total Words,0.0% **,-2.15,,13.03,0.95,27.00,6.06
        % Abandoned Utterances,0.0%,-0.58,,1.38,0.00,10.53,2.36
ERRORS,,,,,,,
        % Utterances with Errors,0.0% *,-1.78,,13.15,2.63,31.25,7.40
        Number of Omissions,0 *,-1.08,,3.17,0,12,2.93
        Number of Error Codes,0 *,-1.49,,3.70,0,11,2.48
,,,,,,,
* At least 1 SD (** 2 SD) from the database mean
Italicized measures count occurrences and can be significantly affected by the different sample lengths.
Calculations based on C&I Verbal Utts: Syntax/Morphology and Semantics sections
Database selection criteria: Age 7;0 - 9;0,,,,,,,
