Tran2,,,,,,,
TRANSCRIPT INFORMATION
Speaker: Child
Sample Date: 
Current Age: 3;0
Context: ,,,,DATABASE INFORMATION
Database: Narrative Story Retell
19 Samples Matched By Age
Context: Narration (FWAY)
SD Interval: 1.0,,,
STANDARD MEASURES REPORT
Compared to 19 Samples Matched by Age,,,,,,,
LANGUAGE MEASURE,Child,,,DATABASE,,,
,Score,+/-SD,,Mean,Min,Max,SD
,,,,,,,
        Current Age (3;0),3.00 **,-11.02,,4.85,4.58,5.00,0.17
TRANSCRIPT LENGTH,,,,,,,
        Total Utterances,0 **,-2.40,,41.84,28,89,17.41
        C&I Verbal Utts,0 **,-2.75,,35.47,23,70,12.91
        All Words Including Mazes,0 *,-1.63,,293.89,169,839,180.53
        Elapsed Time,---,,,4.49,2.33,9.32,1.99
INTELLIGIBILITY,,,,,,,
        % Intelligible Utterances,0.0% **,-11.68,,92.80,69.57,100.00,7.94
        % Intelligible Words,0.0% **,-58.38,,98.66,93.10,100.00,1.69
SYNTAX/MORPHOLOGY,,,,,,,
        MLU in Words,0.00 **,-6.06,,6.25,4.84,8.58,1.03
        MLU in Morphemes,0.00 **,-5.93,,6.80,5.11,9.23,1.15
        % Utterances with Verbs,0.0% **,-9.20,,90.72,61.40,100.00,9.87
        Mean Verbs per Utterance,0.00 **,-6.00,,1.14,0.72,1.45,0.19
SEMANTICS,,,,,,,
        Number Total Words (NTW),0 **,-2.18,,224.58,136,502,102.89
        Number Different Words (NDW),0 **,-4.29,,80.79,57,126,18.81
        Moving-Average NTW,---,,,0.00,0,0,0.00
        Moving-Average NDW,---,,,0.00,0,0,0.00
        Moving-Average Type-Token Ratio (TTR),---,,,,,,
DISCOURSE,,,,,,,
        Mean Turn Length (utterances),0.00,-0.96,,9.85,1.12,32.00,10.30
        Mean Turn Length (words),0.00,-0.88,,60.94,6.32,256.00,69.40
        % Responses to Questions,---,,,55.87,0.00,100.00,25.36
        % Responses to Intonation Prompts,---,,,75.00,0.00,100.00,50.00
        % Utts with Overlapping Speech,0.0%,-0.56,,1.67,0.00,12.36,2.95
        % Utts Interrupted Other Speaker,0.0%,-0.23,,0.07,0.00,1.32,0.30
VERBAL FACILITY,,,,,,,
        Words per Minute,---,,,66.56,18.98,114.91,21.08
        Pause Time as % of Total Time,---,,,19.44,3.94,46.98,11.20
        Maze Words as % of Total Words,0.0% *,-1.85,,12.17,2.86,30.39,6.56
        % Abandoned Utterances,0.0% *,-1.20,,3.27,0.00,7.14,2.71
ERRORS,,,,,,,
        % Utterances with Errors,0.0% *,-1.99,,29.18,6.45,60.71,14.64
        Number of Omissions,0 *,-1.06,,5.26,0,21,4.96
        Number of Error Codes,0 *,-1.13,,9.84,2,39,8.70
,,,,,,,
* At least 1 SD (** 2 SD) from the database mean
Italicized measures count occurrences and can be significantly affected by the different sample lengths.
Calculations based on C&I Verbal Utts: Syntax/Morphology and Semantics sections
Database selection criteria: Age 4;6 - 5;0,,,,,,,
