Tran2,,,,,,,
TRANSCRIPT INFORMATION
Speaker: Child
Sample Date: 
Current Age: 3;0
Context: ,,,,DATABASE INFORMATION
Database: Expository
34 Samples Matched By Age
Context: Exposition
SD Interval: 1.0,,,
STANDARD MEASURES REPORT
Compared to 34 Samples Matched by Age,,,,,,,
LANGUAGE MEASURE,Child,,,DATABASE,,,
,Score,+/-SD,,Mean,Min,Max,SD
,,,,,,,
        Current Age (3;0),3.00 **,-52.48,,14.81,14.00,15.00,0.23
TRANSCRIPT LENGTH,,,,,,,
        Total Utterances,0 *,-1.60,,62.38,22,245,39.02
        C&I Verbal Utts,0 *,-1.58,,60.59,22,238,38.28
        All Words Including Mazes,0 *,-1.45,,853.06,251,3366,590.19
        Elapsed Time,---,,,5.94,1.83,19.28,3.59
INTELLIGIBILITY,,,,,,,
        % Intelligible Utterances,0.0% **,-65.78,,99.31,93.62,100.00,1.51
        % Intelligible Words,0.0% **,-745.07,,99.94,99.49,100.00,0.13
SYNTAX/MORPHOLOGY,,,,,,,
        MLU in Words,0.00 **,-5.58,,12.50,8.76,17.60,2.24
        MLU in Morphemes,0.00 **,-5.67,,13.77,9.83,19.21,2.43
        % Utterances with Verbs,0.0% **,-33.79,,97.11,86.79,100.00,2.87
        Mean Verbs per Utterance,0.00 **,-6.66,,2.33,1.76,2.97,0.35
SEMANTICS,,,,,,,
        Number Total Words (NTW),0 *,-1.44,,775.24,242,3018,537.58
        Number Different Words (NDW),0 **,-2.67,,209.38,101,496,78.36
        Moving-Average NTW,---,,,0.00,0,0,0.00
        Moving-Average NDW,---,,,0.00,0,0,0.00
        Moving-Average Type-Token Ratio (TTR),---,,,,,,
DISCOURSE,,,,,,,
        Mean Turn Length (utterances),0.00,-0.95,,25.52,2.35,122.50,26.93
        Mean Turn Length (words),0.00,-0.93,,340.62,21.15,1523.50,367.91
        % Responses to Questions,---,,,89.56,50.00,100.00,18.48
        % Responses to Intonation Prompts,---,,,100.00,100.00,100.00,0.00
        % Utts with Overlapping Speech,0.0%,-0.47,,0.71,0.00,5.13,1.51
        % Utts Interrupted Other Speaker,0.0%,0.00,,0.00,0.00,0.00,0.00
VERBAL FACILITY,,,,,,,
        Words per Minute,---,,,140.80,77.31,181.84,27.88
        Pause Time as % of Total Time,---,,,2.57,0.00,20.57,4.52
        Maze Words as % of Total Words,0.0% **,-2.53,,7.76,2.31,16.80,3.07
        % Abandoned Utterances,0.0%,-0.63,,1.33,0.00,8.00,2.11
ERRORS,,,,,,,
        % Utterances with Errors,0.0% *,-1.34,,10.80,0.00,36.21,8.05
        Number of Omissions,0,-0.77,,2.79,0,15,3.63
        Number of Error Codes,0 *,-1.02,,4.97,0,22,4.88
,,,,,,,
* At least 1 SD (** 2 SD) from the database mean
Italicized measures count occurrences and can be significantly affected by the different sample lengths.
Calculations based on C&I Verbal Utts: Syntax/Morphology and Semantics sections
Database selection criteria: Age 14;0 - 15;0,,,,,,,
