Tran2,,,,,,,
TRANSCRIPT INFORMATION
Speaker: Child
Sample Date: 
Current Age: 3;0
Context: ,,,,DATABASE INFORMATION
Database: TNL Narrative Samples
112 Samples Matched By Age
Context: Narration (All 3 Stories)
SD Interval: 1.0,,,
STANDARD MEASURES REPORT
Compared to 112 Samples Matched by Age,,,,,,,
LANGUAGE MEASURE,Child,,,DATABASE,,,
,Score,+/-SD,,Mean,Min,Max,SD
,,,,,,,
        Current Age (3;0),3.00 **,-13.74,,7.50,7.00,8.00,0.33
TRANSCRIPT LENGTH,,,,,,,
        Total Utterances,0 **,-2.19,,37.28,11,99,17.01
        C&I Verbal Utts,0 **,-2.10,,34.26,8,96,16.29
        All Words Including Mazes,0 *,-1.94,,325.20,74,1000,167.90
        Elapsed Time-,---,,,,,,
INTELLIGIBILITY,,,,,,,
        % Intelligible Utterances,0.0% **,-30.79,,98.97,72.73,100.00,3.21
        % Intelligible Words,0.0% **,-253.32,,99.86,97.39,100.00,0.39
SYNTAX/MORPHOLOGY,,,,,,,
        MLU in Words,0.00 **,-6.20,,7.86,5.00,12.03,1.27
        MLU in Morphemes,0.00 **,-6.28,,8.61,5.60,13.05,1.37
        % Utterances with Verbs,0.0% **,-22.27,,95.97,76.92,100.00,4.31
        Mean Verbs per Utterance,0.00 **,-6.40,,1.58,1.00,2.27,0.25
SEMANTICS,,,,,,,
        Number Total Words (NTW),0 *,-1.90,,274.31,50,867,144.32
        Number Different Words (NDW),0 **,-2.62,,119.47,38,276,45.53
        Moving-Average NTW,---,,,0.00,0,0,0.00
        Moving-Average NDW,---,,,0.00,0,0,0.00
        Moving-Average Type-Token Ratio (TTR),---,,,,,,
DISCOURSE,,,,,,,
        Mean Turn Length (utterances),0.00 *,-1.13,,19.54,1.58,99.00,17.32
        Mean Turn Length (words),0.00 *,-1.05,,152.16,6.42,869.00,145.03
        % Responses to Questions,---,,,86.68,0.00,100.00,26.52
        % Responses to Intonation Prompts,---,,,100.00,100.00,100.00,0.00
        % Utts with Overlapping Speech,0.0%,-0.27,,0.32,0.00,6.90,1.19
        % Utts Interrupted Other Speaker,0.0%,-0.09,,0.02,0.00,2.00,0.19
VERBAL FACILITY,,,,,,,
        Words per Minute-,---,,,,,,
        Pause Time as % of Total Time-,---,,,,,,
        Maze Words as % of Total Words,0.0% **,-2.11,,12.55,0.00,36.95,5.95
        % Abandoned Utterances,0.0%,-0.76,,2.45,0.00,13.33,3.20
ERRORS,,,,,,,
        % Utterances with Errors,0.0% *,-1.30,,9.94,0.00,41.38,7.66
        Number of Omissions,0,-0.81,,1.28,0,7,1.58
        Number of Error Codes,0 *,-1.13,,2.76,0,13,2.44
,,,,,,,
* At least 1 SD (** 2 SD) from the database mean
Italicized measures count occurrences and can be significantly affected by the different sample lengths.
Calculations based on C&I Verbal Utts: Syntax/Morphology and Semantics sections
- Value Missing For All Database Records
Database selection criteria: Age 7;0 - 8;0,,,,,,,
