Tran1,,,,,,,
Transcript Cut: 15 Utterances,,,,,,,
TRANSCRIPT INFORMATION,,,,,,,
Speaker: Child,,,,,,,
Sample Date: ,,,,,,,
Current Age: ,,,,,,,
Context: ,,,,DATABASE INFORMATION,,,
Database: Bilingual English Story Retell,,,,,,,
469 database samples,,,,,,,
Context: Narration (FWAY),,,,,,,
SD Interval: 1.0,,,,,,,
STANDARD MEASURES REPORT,,,,,,,
Compared to 469 Samples Matched by Age,,,,,,,
LANGUAGE MEASURE,Child,,,DATABASE,,,
,Score,+/-SD,,Mean,Min,Max,SD
,,,,,,,
        Current Age (),---,,,7.29,7,7.5,0.15
TRANSCRIPT LENGTH,,,,,,,
        Total Utterances,0 **,-4.1,,39.93,11,78,9.74
        C&I Verbal Utts,0 **,-3.27,,36.04,4,73,11.01
        All Words Including Mazes,0 **,-3.25,,301.27,58,631,92.69
        Elapsed Time,---,,,4.04,1.12,12.33,1.42
INTELLIGIBILITY,,,,,,,
        % Intelligible Utterances,0.0% **,-10.93,,94.5,42.42,100,8.65
        % Intelligible Words,0.0% **,-52.65,,98.99,86.9,100,1.88
SYNTAX/MORPHOLOGY,,,,,,,
        MLU in Words,0.00 **,-7.49,,6.61,2.79,8.93,0.88
        MLU in Morphemes,0.00 **,-7.44,,7.03,3.05,9.52,0.94
        % Utterances with Verbs,0.0% **,-8.92,,89.59,21.05,100,10.04
        Mean Verbs per Utterance,0.00 **,-6.02,,1.12,0.21,1.81,0.19
SEMANTICS,,,,,,,
        Number Total Words (NTW),0 **,-2.87,,240.96,23,523,84.09
        Number Different Words (NDW),0 **,-3.31,,77.49,12,142,23.42
        Moving-Average NTW,---,,,0,0,0,0
        Moving-Average NDW,---,,,0,0,0,0
        Moving-Average Type-Token Ratio (TTR),---,,,,,,
DISCOURSE,,,,,,,
        Mean Turn Length (utterances),0.00 *,-1.45,,23.59,1.14,78,16.29
        Mean Turn Length (words),0.00 *,-1.39,,155.02,5.87,523,111.4
        % Responses to Questions,---,,,76.65,0,100,33.56
        % Responses to Intonation Prompts,---,,,83.93,0,100,28.72
        % Utts with Overlapping Speech,0.00%,-0.39,,0.81,0,14.29,2.09
        % Utts Interrupted Other Speaker,0.00%,-0.06,,0.02,0,7.14,0.35
VERBAL FACILITY,,,,,,,
        Words per Minute,---,,,79.33,17.5,150.81,25.15
        Pause Time as % of Total Time,---,,,16.62,0,74.36,13.46
        Maze Words as % of Total Words,0.0% **,-2.14,,14.54,0.55,41.4,6.79
        % Abandoned Utterances,0.00%,-0.67,,4.17,0,38.89,6.25
ERRORS,,,,,,,
        % Utterances with Errors,0.0% **,-2.62,,43.55,3.7,83.33,16.64
        % Word Errors,0.0% **,-2.35,,7.75,0.55,16.42,3.29
,,,,,,,
* At least 1 SD (** 2 SD) from the database mean,,,,,,,
Italicized measures count occurrences and can be significantly affected by the different sample lengths.,,,,,,,
Measures based on C&I Verbal Utts: Syntax/Morphology and Semantics sections,,,,,,,
All other measures based on total utterances,,,,,,,
Database selection criteria: Age 7;0 - 7;6,,,,,,,
