Tran1,,,,,,,
Transcript Cut: 15 Utterances,,,,,,,
TRANSCRIPT INFORMATION,,,,,,,
Speaker: Child,,,,,,,
Sample Date: 7/19/2001,,,,,,,
Current Age: 3;0,,,,,,,
Context: ,,,,DATABASE INFORMATION,,,
Database: Bilingual Spanish Story Retell,,,,,,,
494 database samples,,,,,,,
Context: Narration (FWAY),,,,,,,
SD Interval: 1.0,,,,,,,
STANDARD MEASURES REPORT,,,,,,,
Compared to 494 Samples Matched by Age,,,,,,,
LANGUAGE MEASURE,Child,,,DATABASE,,,
,Score,+/-SD,,Mean,Min,Max,SD
,,,,,,,
        Current Age (3;0),3.00 **,-28.44,,7.29,7,7.5,0.15
TRANSCRIPT LENGTH,,,,,,,
        Total Utterances,0 **,-3.97,,38.35,2,66,9.65
        C&I Verbal Utts,0 **,-3.83,,36.85,2,66,9.63
        All Words Including Mazes,0 **,-3.01,,259.97,22,564,86.45
        Elapsed Time,---,,,3.95,0.73,12.15,1.37
INTELLIGIBILITY,,,,,,,
        % Intelligible Utterances,0.0% **,-24.02,,98.76,42.86,100,4.11
        % Intelligible Words,0.0% **,-129.54,,99.78,91.57,100,0.77
SYNTAX/MORPHOLOGY,,,,,,,
        MLU in Words,0.00 **,-6.61,,6.3,3,12.5,0.95
        MLU in Morphemes,0.00 **,-6.53,,6.48,3,13,0.99
        % Utterances with Verbs,0.0% **,-3.58,,61.13,15.38,100,17.07
        Mean Verbs per Utterance,0.00 **,-2.8,,0.78,0.21,2,0.28
SEMANTICS,,,,,,,
        Number Total Words (NTW),0 **,-3.21,,233.26,9,452,72.78
        Number Different Words (NDW),0 **,-4.16,,79.5,9,129,19.11
        Moving-Average NTW,---,,,0,0,0,0
        Moving-Average NDW,---,,,0,0,0,0
        Moving-Average Type-Token Ratio (TTR),---,,,,,,
DISCOURSE,,,,,,,
        Mean Turn Length (utterances),0.00 **,-2.59,,33.49,1.22,66,12.95
        Mean Turn Length (words),0.00 **,-2.35,,209.41,2.56,460,89.06
        % Responses to Questions,---,,,83.62,0,100,26.25
        % Responses to Intonation Prompts,---,,,100,100,100,0
        % Utts with Overlapping Speech,0.00%,-0.12,,0.06,0,7.32,0.49
        % Utts Interrupted Other Speaker,0.00%,0,,0,0,0,0
VERBAL FACILITY,,,,,,,
        Words per Minute,---,,,68.96,8.48,131.75,21.3
        Pause Time as % of Total Time~,---,,,13.01,0,64.9,11.82
        Maze Words as % of Total Words,0.00%,-0.93,,6.66,0,36.84,7.16
        % Abandoned Utterances,0.00%,-0.5,,2.56,0,47.37,5.11
ERRORS,,,,,,,
        % Utterances with Errors,0.00%,-0.84,,10.38,0,94.74,12.35
        % Word Errors,0.00%,-0.73,,1.93,0,26.32,2.66
,,,,,,,
* At least 1 SD (** 2 SD) from the database mean,,,,,,,
Pause data based on a subset of 134 database samples,,,,,,,
Italicized measures count occurrences and can be significantly affected by the different sample lengths.,,,,,,,
Measures based on C&I Verbal Utts: Syntax/Morphology and Semantics sections,,,,,,,
All other measures based on total utterances,,,,,,,
~ Value Missing For Some Database Records,,,,,,,
Database selection criteria: Age 7;0 - 7;6,,,,,,,
