Tran1,,,,,,,
Transcript Cut: 15 Utterances,,,,,,,
TRANSCRIPT INFORMATION,,,,,,,
Speaker: Child,,,,,,,
Sample Date: 7/19/2001,,,,,,,
Current Age: 3;0,,,,,,,
Context: ,,,,DATABASE INFORMATION,,,
Database: Bilingual Spanish Unique Story,,,,,,,
25 database samples,,,,,,,
Context: Narration (OFTM),,,,,,,
SD Interval: 1.0,,,,,,,
STANDARD MEASURES REPORT,,,,,,,
Compared to 25 Samples Matched by Age,,,,,,,
LANGUAGE MEASURE,Child,,,DATABASE,,,
,Score,+/-SD,,Mean,Min,Max,SD
,,,,,,,
        Current Age (3;0),3.00 **,-38.17,,9.22,9,9.58,0.16
TRANSCRIPT LENGTH,,,,,,,
        Total Utterances,0 **,-2.61,,43.32,24,80,16.59
        C&I Verbal Utts,0 **,-2.54,,42.76,23,80,16.86
        All Words Including Mazes,0 **,-2.56,,329,162,563,128.42
        Elapsed Time,---,,,3.67,2.13,6.65,1
INTELLIGIBILITY,,,,,,,
        % Intelligible Utterances,0.0% **,-35.12,,98.89,87.1,100,2.82
        % Intelligible Words,0.0% **,-214.08,,99.83,97.8,100,0.47
SYNTAX/MORPHOLOGY,,,,,,,
        MLU in Words,0.00 **,-9.79,,7.1,6.03,8.5,0.73
        MLU in Morphemes,0.00 **,-9.75,,7.18,6.06,8.54,0.74
        % Utterances with Verbs,0.0% **,-3.74,,66.19,40.74,100,17.71
        Mean Verbs per Utterance,0.00 **,-2.66,,0.87,0.44,1.75,0.33
SEMANTICS,,,,,,,
        Number Total Words (NTW),0 **,-2.5,,304.36,148,531,121.86
        Number Different Words (NDW),0 **,-3.7,,87.24,56,136,23.6
        Moving-Average NTW,---,,,0,0,0,0
        Moving-Average NDW,---,,,0,0,0,0
        Moving-Average Type-Token Ratio (TTR),---,,,,,,
DISCOURSE,,,,,,,
        Mean Turn Length (utterances),0.00 **,-2.61,,43.32,24,80,16.59
        Mean Turn Length (words),0.00 **,-2.53,,306.12,148,536,121.05
        % Responses to Questions,---,,,,,,
        % Responses to Intonation Prompts,---,,,,,,
        % Utts with Overlapping Speech,0.00%,0,,0,0,0,0
        % Utts Interrupted Other Speaker,0.00%,0,,0,0,0,0
VERBAL FACILITY,,,,,,,
        Words per Minute,---,,,89.01,36.68,123.98,21.32
        Pause Time as % of Total Time,---,,,0.63,0,3.88,1.28
        Maze Words as % of Total Words,0.0% *,-1.46,,7.44,0,18.36,5.1
        % Abandoned Utterances,0.00%,-0.39,,0.41,0,4.17,1.05
ERRORS,,,,,,,
        % Utterances with Errors,0.0% *,-1.12,,6.06,0,20.37,5.41
        % Word Errors,0.0% *,-1.05,,0.95,0,3.38,0.9
,,,,,,,
* At least 1 SD (** 2 SD) from the database mean,,,,,,,
Italicized measures count occurrences and can be significantly affected by the different sample lengths.,,,,,,,
Measures based on C&I Verbal Utts: Syntax/Morphology and Semantics sections,,,,,,,
All other measures based on total utterances,,,,,,,
Database selection criteria: Age 9;0 - 9;7,,,,,,,
