Tran1,,,,,,,
Transcript Cut: 15 Utterances,,,,,,,
TRANSCRIPT INFORMATION,,,,,,,
Speaker: Child,,,,,,,
Sample Date: ,,,,,,,
Current Age: ,,,,,,,
Context: ,,,,DATABASE INFORMATION,,,
Database: Bilingual English Story Retell,,,,,,,
127 database samples,,,,,,,
Context: Narration (FWAY),,,,,,,
SD Interval: 1.0,,,,,,,
STANDARD MEASURES REPORT,,,,,,,
Compared to 127 Samples Matched by Age,,,,,,,
LANGUAGE MEASURE,Child,,,DATABASE,,,
,Score,+/-SD,,Mean,Min,Max,SD
,,,,,,,
        Current Age (),---,,,9.22,9,9.5,0.15
TRANSCRIPT LENGTH,,,,,,,
        Total Utterances,0 **,-3.67,,45.09,8,90,12.3
        C&I Verbal Utts,0 **,-3.4,,43.04,5,89,12.66
        All Words Including Mazes,0 **,-3.43,,364.1,43,636,106.02
        Elapsed Time,---,,,4.05,2.27,14.33,1.39
INTELLIGIBILITY,,,,,,,
        % Intelligible Utterances,0.0% **,-25.01,,98,75,100,3.92
        % Intelligible Words,0.0% **,-141.94,,99.67,95.14,100,0.7
SYNTAX/MORPHOLOGY,,,,,,,
        MLU in Words,0.00 **,-7.34,,7.11,4.48,10.71,0.97
        MLU in Morphemes,0.00 **,-7.01,,7.62,4.52,11.5,1.09
        % Utterances with Verbs,0.0% **,-10.77,,92.27,50,100,8.57
        Mean Verbs per Utterance,0.00 **,-5.95,,1.28,0.57,1.77,0.21
SEMANTICS,,,,,,,
        Number Total Words (NTW),0 **,-3.24,,306.8,33,557,94.75
        Number Different Words (NDW),0 **,-3.53,,99.91,19,201,28.31
        Moving-Average NTW,---,,,0,0,0,0
        Moving-Average NDW,---,,,0,0,0,0
        Moving-Average Type-Token Ratio (TTR),---,,,,,,
DISCOURSE,,,,,,,
        Mean Turn Length (utterances),0.00 *,-1.65,,30.04,1.14,73,18.24
        Mean Turn Length (words),0.00 *,-1.6,,213.77,6.14,503,133.86
        % Responses to Questions,---,,,68.24,0,100,38.97
        % Responses to Intonation Prompts,---,,,89.44,50,100,18.23
        % Utts with Overlapping Speech,0.00%,-0.33,,0.57,0,9.76,1.73
        % Utts Interrupted Other Speaker,0.00%,0,,0,0,0,0
VERBAL FACILITY,,,,,,,
        Words per Minute,---,,,93.76,12.96,156.56,26.39
        Pause Time as % of Total Time,---,,,13.9,0,84.42,13.82
        Maze Words as % of Total Words,0.0% **,-2.33,,14.1,0,30.19,6.05
        % Abandoned Utterances,0.00%,-0.45,,2.86,0,45.45,6.42
ERRORS,,,,,,,
        % Utterances with Errors,0.0% *,-1.74,,34.75,2.63,86.05,20.02
        % Word Errors,0.0% *,-1.49,,5.57,0.32,17.65,3.73
,,,,,,,
* At least 1 SD (** 2 SD) from the database mean,,,,,,,
Italicized measures count occurrences and can be significantly affected by the different sample lengths.,,,,,,,
Measures based on C&I Verbal Utts: Syntax/Morphology and Semantics sections,,,,,,,
All other measures based on total utterances,,,,,,,
Database selection criteria: Age 9;0 - 9;6,,,,,,,
