Tran2,,,,,,,
TRANSCRIPT INFORMATION
Speaker: Child
Sample Date: 
Current Age: 3;0
Context: ,,,,DATABASE INFORMATION
Database: Narrative Story Retell
46 Samples Matched By Age
Context: Narration (DDS)
SD Interval: 1.0,,,
STANDARD MEASURES REPORT
Compared to 46 Samples Matched by Age,,,,,,,
LANGUAGE MEASURE,Child,,,DATABASE,,,
,Score,+/-SD,,Mean,Min,Max,SD
,,,,,,,
        Current Age (3;0),3.00 **,-25.69,,9.68,9.25,10.00,0.26
TRANSCRIPT LENGTH,,,,,,,
        Total Utterances,0 **,-3.28,,55.63,16,99,16.95
        C&I Verbal Utts,0 **,-3.35,,53.67,16,93,16.04
        All Words Including Mazes,0 **,-3.28,,597.74,199,1082,182.46
        Elapsed Time,---,,,6.27,1.77,13.40,2.29
INTELLIGIBILITY,,,,,,,
        % Intelligible Utterances,0.0% **,-54.36,,98.72,93.65,100.00,1.82
        % Intelligible Words,0.0% **,-473.67,,99.86,99.22,100.00,0.21
SYNTAX/MORPHOLOGY,,,,,,,
        MLU in Words,0.00 **,-7.11,,9.71,7.28,12.67,1.36
        MLU in Morphemes,0.00 **,-7.12,,10.54,8.14,13.76,1.48
        % Utterances with Verbs,0.0% **,-54.45,,97.48,93.62,100.00,1.79
        Mean Verbs per Utterance,0.00 **,-7.67,,1.93,1.51,2.54,0.25
SEMANTICS,,,,,,,
        Number Total Words (NTW),0 **,-3.37,,516.04,194,912,153.35
        Number Different Words (NDW),0 **,-4.47,,178.98,84,266,40.08
        Moving-Average NTW,---,,,0.00,0,0,0.00
        Moving-Average NDW,---,,,0.00,0,0,0.00
        Moving-Average Type-Token Ratio (TTR),---,,,,,,
DISCOURSE,,,,,,,
        Mean Turn Length (utterances),0.00 *,-1.30,,27.83,2.55,81.00,21.37
        Mean Turn Length (words),0.00 *,-1.31,,264.17,19.35,735.00,201.34
        % Responses to Questions,---,,,80.00,0.00,100.00,35.83
        % Responses to Intonation Prompts,---,,,75.00,0.00,100.00,50.00
        % Utts with Overlapping Speech,0.0%,-0.21,,0.08,0.00,2.08,0.37
        % Utts Interrupted Other Speaker,0.0%,0.00,,0.00,0.00,0.00,0.00
VERBAL FACILITY,,,,,,,
        Words per Minute,---,,,99.26,48.73,127.66,20.11
        Pause Time as % of Total Time,---,,,6.25,0.00,36.07,7.52
        Maze Words as % of Total Words,0.0% **,-2.38,,12.28,3.96,33.19,5.16
        % Abandoned Utterances,0.0%,-0.63,,1.15,0.00,7.84,1.84
ERRORS,,,,,,,
        % Utterances with Errors,0.0% *,-1.73,,14.01,3.64,41.03,8.09
        Number of Omissions,0 *,-1.19,,3.20,0,16,2.68
        Number of Error Codes,0 *,-1.20,,6.04,0,28,5.02
,,,,,,,
* At least 1 SD (** 2 SD) from the database mean
Italicized measures count occurrences and can be significantly affected by the different sample lengths.
Calculations based on C&I Verbal Utts: Syntax/Morphology and Semantics sections
Database selection criteria: Age 9;0 - 10;0,,,,,,,
