Tran1,,,,,,,
Transcript Cut: 15 Utterances,,,,,,,
TRANSCRIPT INFORMATION,,,,,,,
Speaker: Child,,,,,,,
Sample Date: ,,,,,,,
Current Age: ,,,,,,,
Context: ,,,,DATABASE INFORMATION,,,
Database: Bilingual English Story Retell,,,,,,,
197 database samples,,,,,,,
Context: Narration (FGTD),,,,,,,
SD Interval: 1.0,,,,,,,
STANDARD MEASURES REPORT,,,,,,,
Compared to 197 Samples Matched by Age,,,,,,,
LANGUAGE MEASURE,Child,,,DATABASE,,,
,Score,+/-SD,,Mean,Min,Max,SD
,,,,,,,
        Current Age (),---,,,8.59,8.5,8.92,0.1
TRANSCRIPT LENGTH,,,,,,,
        Total Utterances,0 **,-3.92,,40.09,16,103,10.22
        C&I Verbal Utts,0 **,-3.55,,38.02,8,103,10.7
        All Words Including Mazes,0 **,-3.5,,369.53,98,938,105.63
        Elapsed Time,---,,,4.2,0.97,10.03,1.39
INTELLIGIBILITY,,,,,,,
        % Intelligible Utterances,0.0% **,-16.49,,96.95,56.25,100,5.88
        % Intelligible Words,0.0% **,-99.65,,99.56,92.13,100,1
SYNTAX/MORPHOLOGY,,,,,,,
        MLU in Words,0.00 **,-6.92,,8.07,5,11.68,1.17
        MLU in Morphemes,0.00 **,-6.66,,8.59,5.1,12.68,1.29
        % Utterances with Verbs,0.0% **,-12.18,,95.38,4.55,100,7.83
        Mean Verbs per Utterance,0.00 **,-5.88,,1.45,0.05,1.98,0.25
SEMANTICS,,,,,,,
        Number Total Words (NTW),0 **,-3.18,,307.66,49,850,96.64
        Number Different Words (NDW),0 **,-3.88,,99.77,22,195,25.74
        Moving-Average NTW,---,,,0,0,0,0
        Moving-Average NDW,---,,,0,0,0,0
        Moving-Average Type-Token Ratio (TTR),---,,,,,,
DISCOURSE,,,,,,,
        Mean Turn Length (utterances),0.00 *,-1.64,,29.15,1.68,103,17.82
        Mean Turn Length (words),0.00 *,-1.57,,235.61,14.83,850,150.09
        % Responses to Questions,---,,,89.68,0,100,27.38
        % Responses to Intonation Prompts,---,,,88.89,0,100,27.42
        % Utts with Overlapping Speech,0.00%,-0.3,,0.38,0,8.57,1.26
        % Utts Interrupted Other Speaker,0.00%,0,,0,0,0,0
VERBAL FACILITY,,,,,,,
        Words per Minute,---,,,92.24,30.95,166.93,24.25
        Pause Time as % of Total Time,---,,,5.05,0,44.35,6.95
        Maze Words as % of Total Words,0.0% **,-2.3,,14.49,1.02,32.57,6.31
        % Abandoned Utterances,0.00%,-0.55,,2.3,0,31.58,4.17
ERRORS,,,,,,,
        % Utterances with Errors,0.0% **,-2.34,,43.31,0,87.1,18.54
        % Word Errors,0.0% *,-1.99,,6.57,0,15.18,3.3
,,,,,,,
* At least 1 SD (** 2 SD) from the database mean,,,,,,,
Italicized measures count occurrences and can be significantly affected by the different sample lengths.,,,,,,,
Measures based on C&I Verbal Utts: Syntax/Morphology and Semantics sections,,,,,,,
All other measures based on total utterances,,,,,,,
Database selection criteria: Age 8;6 - 9;0,,,,,,,
