Tran1,,,,,,,
Transcript Cut: 15 Utterances,,,,,,,
TRANSCRIPT INFORMATION,,,,,,,
Speaker: Child,,,,,,,
Sample Date: ,,,,,,,
Current Age: ,,,,,,,
Context: ,,,,DATABASE INFORMATION,,,
Database: Bilingual Spanish Story Retell,,,,,,,
507 database samples,,,,,,,
Context: Narration (FGTD),,,,,,,
SD Interval: 1.0,,,,,,,
STANDARD MEASURES REPORT,,,,,,,
Compared to 507 Samples Matched by Age,,,,,,,
LANGUAGE MEASURE,Child,,,DATABASE,,,
,Score,+/-SD,,Mean,Min,Max,SD
,,,,,,,
        Current Age (),---,,,8.25,8,8.5,0.17
TRANSCRIPT LENGTH,,,,,,,
        Total Utterances,0 **,-4.25,,38.91,2,80,9.17
        C&I Verbal Utts,0 **,-3.99,,37.41,2,80,9.37
        All Words Including Mazes,0 **,-3.41,,322.58,13,769,94.5
        Elapsed Time,---,,,4.01,0.32,9.37,1.25
INTELLIGIBILITY,,,,,,,
        % Intelligible Utterances,0.0% **,-29.88,,98.97,59.09,100,3.31
        % Intelligible Words,0.0% **,-192.23,,99.84,93.13,100,0.52
SYNTAX/MORPHOLOGY,,,,,,,
        MLU in Words,0.00 **,-7.21,,7.77,4.63,11.65,1.08
        MLU in Morphemes,0.00 **,-7.18,,7.87,4.63,11.77,1.1
        % Utterances with Verbs,0.0% **,-4.99,,68.77,34.62,100,13.78
        Mean Verbs per Utterance,0.00 **,-3.76,,0.94,0.46,1.96,0.25
SEMANTICS,,,,,,,
        Number Total Words (NTW),0 **,-3.45,,291.9,11,683,84.73
        Number Different Words (NDW),0 **,-4.85,,93.93,8,156,19.38
        Moving-Average NTW,---,,,0,0,0,0
        Moving-Average NDW,---,,,0,0,0,0
        Moving-Average Type-Token Ratio (TTR),---,,,,,,
DISCOURSE,,,,,,,
        Mean Turn Length (utterances),0.00 **,-2.68,,34.59,1.69,78,12.9
        Mean Turn Length (words),0.00 **,-2.5,,267.61,7.92,600,107.01
        % Responses to Questions,---,,,80,0,100,44.72
        % Responses to Intonation Prompts,---,,,,,,
        % Utts with Overlapping Speech,0.00%,-0.12,,0.15,0,18.75,1.21
        % Utts Interrupted Other Speaker,0.00%,0,,0,0,0,0
VERBAL FACILITY,,,,,,,
        Words per Minute,---,,,83.73,6.67,154.04,22.23
        Pause Time as % of Total Time~,---,,,8.57,0,40.1,9.02
        Maze Words as % of Total Words,0.0% *,-1.07,,7.04,0,44.06,6.55
        % Abandoned Utterances,0.00%,-0.54,,2.97,0,54.17,5.56
ERRORS,,,,,,,
        % Utterances with Errors,0.0% *,-1.8,,23.81,0,77.27,13.24
        % Word Errors,0.0% *,-1.53,,3.63,0,15.1,2.36
,,,,,,,
* At least 1 SD (** 2 SD) from the database mean,,,,,,,
Pause data based on a subset of 87 database samples,,,,,,,
Italicized measures count occurrences and can be significantly affected by the different sample lengths.,,,,,,,
Measures based on C&I Verbal Utts: Syntax/Morphology and Semantics sections,,,,,,,
All other measures based on total utterances,,,,,,,
~ Value Missing For Some Database Records,,,,,,,
Database selection criteria: Age 8;0 - 8;6,,,,,,,
